"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"LIBRARY & INFORMATION STUD Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","",""
"Info Services Management","Course Total","","23","3.978","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Collection Management","655
001","","15","3.467","46.7","26.7","13.3",".","13.3",".",".",".",".",".",".",".",".",".",".","."
"Introduction to Cyberlaw","663
001","","8","3.563","37.5","50.0",".","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Race Ethnicity Info Society","665
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","668
001","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","668
002","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dig Curation and Collections","Course Total","","22","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","732
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","732
002","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Strategic Info Services","Course Total","","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Archive&Record Mngmnt","734
001","","37","3.932","86.5","13.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","751
001","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","751
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","751
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Database Dsgn-Lib&Info Agency","Course Total","","12","3.708","41.7","58.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","772
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","772
002","","18","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lib Serv-Chldrn&Young Adult","Course Total","","22","3.886","77.3","22.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Computational Research Methods","803
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Collections","839
001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","855
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","855
002","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","855
003","","6","3.500","50.0","33.3",".",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"Topics-Info Agency Managemt","Course Total","","22","3.818","77.3","18.2",".",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"","990
006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","","3","***","","","","","","","","","","","","","","","",""
"","999
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading & Rsch","Course Total","","6","3.909","50.0","16.7",".",".",".",".",".","16.7",".",".",".",".",".",".","16.7","."
