"L&S","","","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"BOTANY
208","Dept. Total","672","3.250","43.9","14.1","16.1","3.9","8.0","3.3","0.9","6.4","",".",".","",".","1.6","0.7",".","1.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.493","50.0","18.8","20.3","6.3","1.6",".","1.6",".","",".",".","",".",".","1.6",".",".","."
"Sophomore","","124","3.138","42.7","13.7","23.4","3.2","11.3","5.6",".",".","",".",".","",".",".",".",".",".","."
"Junior","","159","3.079","35.8","20.1","20.8","4.4","11.3","5.7","1.3",".","",".",".","",".",".","0.6",".",".","."
"Senior","","227","3.296","50.2","13.7","12.3","4.8","9.3","2.6","1.3",".","",".",".","",".","3.1","1.3",".","1.3","."
"Undergraduates","","574","3.215","44.6","16.0","17.9","4.5","9.4","3.8","1.0",".","",".",".","",".","1.2","0.9",".","0.5","."
"Special","","8","3.500","12.5",".","12.5",".",".",".",".","75.0","",".",".","",".",".",".",".",".","."
"Graduate","","90","3.896","42.2","3.3","4.4",".",".",".",".","41.1","",".",".","",".","4.4",".",".","4.4","."
"","Dept. Total","672","3.250","43.9","14.1","16.1","3.9","8.0","3.3","0.9","6.4","",".",".","",".","1.6","0.7",".","1.0","."
