"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"Master's Thesis","Course Total","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","005","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","011","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","018","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","023","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","033","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","035","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","085","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","086","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","090","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","095","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","101","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","120","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","124","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","127","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","128","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","129","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","132","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","134","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","135","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","136","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","138","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","141","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","142","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","144","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","146","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","130","",".",".",".",".",".",".",".","98.5",".",".",".",".","0.8",".","0.8","."
"809
Math Tech-Analys of Algrthm","001","","14","3.750","50.0","28.6","7.1",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"838
Topics in Computing","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"839","001","","16","3.813","81.3","6.3","6.3","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"839","002","","23","3.935","87.0","13.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
