"","999
006","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
011","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"HDFS
230","Dept. Total","1184","3.413","41.2","19.5","17.6","9.4","3.6","0.8","0.7","6.7","",".",".","",".","0.4","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","4","2.000",".",".",".","50.0","25.0","25.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","148","3.135","28.4","19.6","25.0","16.9","6.1","2.0","2.0",".","",".",".","",".",".",".",".",".","."
"Junior","","426","3.406","41.1","22.8","18.5","11.3","4.0","0.2","0.7","1.4","",".",".","",".",".",".",".",".","."
"Senior","","517","3.462","43.1","19.3","17.8","7.0","3.1","1.0","0.4","8.1","",".",".","",".",".","0.2",".",".","."
"Undergraduates","","1095","3.387","40.2","20.6","19.0","10.1","3.9","0.9","0.7","4.4","",".",".","",".",".","0.1",".",".","."
"Special","","6","4.000","83.3",".",".",".",".",".",".","16.7","",".",".","",".",".",".",".",".","."
"Graduate","","76","3.991","52.6","1.3",".",".",".",".",".","39.5","",".",".","",".","6.6",".",".",".","."
"Prof Yr 1","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","6","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","7","3.714","42.9","57.1",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1184","3.413","41.2","19.5","17.6","9.4","3.6","0.8","0.7","6.7","",".",".","",".","0.4","0.1",".",".","."
