"RELIGIOUS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","",""
"Smr:Topics in Hist of Buddhism","706
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"RELIG ST
856","Dept. Total","589","3.403","31.7","32.1","18.8","6.3","2.7","0.7","1.2","1.9","",".","3.2","",".","",".","0.2","0.8","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","22","3.395","31.8","36.4","27.3",".",".",".","4.5",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","119","3.479","37.0","35.3","16.8","6.7","0.8","0.8","0.8",".","",".",".","",".","",".","0.8","0.8",".","."
"Junior","","157","3.278","32.5","26.8","21.7","10.2","3.2","1.9","2.5",".","",".",".","",".","",".",".","1.3",".","."
"Senior","","271","3.433","28.0","35.4","17.7","4.4","3.7",".","0.4","2.6","",".","7.0","",".","",".",".","0.7",".","."
"Undergraduates","","569","3.397","31.3","33.0","19.0","6.3","2.8","0.7","1.2","1.2","",".","3.3","",".","",".","0.2","0.9",".","."
"Special","","8","3.577","25.0","12.5","12.5",".",".",".",".","37.5","",".",".","",".","",".",".",".","12.5","."
"Graduate","","11","3.625","54.5",".","18.2","9.1",".",".",".","9.1","",".",".","",".","",".",".",".","9.1","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","589","3.403","31.7","32.1","18.8","6.3","2.7","0.7","1.2","1.9","",".","3.2","",".","",".","0.2","0.8","0.3","."
