"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"","41
007","38","3.933","71.1","5.3","2.6",".",".",".",".","21.1",".",".",".",".",".",".",".","."
"Ballroom Dancing","Course Total","245","3.817","64.5","19.6","5.3","0.4","0.4",".",".","9.8",".",".",".",".",".",".",".","."
"Ballroom Dance II","42
001","26","3.771","65.4","15.4","7.7","3.8",".",".",".","3.8",".",".",".",".",".",".","3.8","."
"Advanced Sound Design","430
001","9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Repertory Theater","452
001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Javanese Performance Repertory","453
001","11","3.950","81.8","9.1",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"Dance Composition III","455
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","560
001","23","3.917","65.2","13.0",".",".",".",".",".","21.7",".",".",".",".",".",".",".","."
"","002
560","13","3.769","69.2","15.4","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","560
003","14","3.500","50.0","21.4","14.3",".",".","7.1",".","7.1",".",".",".",".",".",".",".","."
"","560
004","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","560
005","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","006
560","9","4.000","88.9",".",".",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Current Topics-Dance:Wkshp","Course Total","80","3.884","73.8","11.3","5.0",".",".","1.3",".","8.8",".",".",".",".",".",".",".","."
"Advanced Video Design","565
001","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
004","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","11","3.455","81.8",".",".",".",".",".","9.1",".",".",".",".",".","9.1",".",".","."
