"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"ACTUARIAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"242
ACT SCI","","","","","","","","","","","","","","","","","","","","","","",""
"","300
001","26","3.615","69.2","7.7","19.2",".",".",".","3.8",".",".","",".",".","",".","",".","",".",".","."
"","300
002","16","3.813","75.0","12.5","12.5",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Actuarial Science Methods","Course Total","42","3.690","71.4","9.5","16.7",".",".",".","2.4",".","",".",".","",".","",".","",".",".",".","."
"Theory-Interst & Life Insur","303
001","44","3.398","31.8","27.3","31.8","6.8","2.3",".",".",".",".","",".",".","",".","",".","",".",".","."
"Actuarial Mathematics 2","651
001","33","3.290","15.2","27.3","48.5","3.0",".",".",".","6.1",".","",".",".","",".","",".","",".",".","."
"Loss Distributn&Survival Model","653
001","24","3.262","29.2","20.8","20.8","8.3","4.2","4.2",".","12.5",".","",".",".","",".","",".","",".",".","."
"ACT SCI
242","Dept. Total","143","3.379","39.2","21.0","29.4","4.2","1.4","0.7","0.7","3.5","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"242
ACT SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","10","3.250","40.0","10.0","40.0","10.0",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","52","3.395","46.2","25.0","21.2","3.8","1.9",".","1.9",".","",".",".","",".","",".","",".",".",".","."
"Senior","","61","3.279","31.1","14.8","37.7","4.9","1.6","1.6",".","8.2","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","123","3.324","38.2","18.7","30.9","4.9","1.6","0.8","0.8","4.1","",".",".","",".","",".","",".",".",".","."
"Special","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","19","3.605","42.1","36.8","21.1",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","143","3.379","39.2","21.0","29.4","4.2","1.4","0.7","0.7","3.5","",".",".","",".","",".","",".",".",".","."
