"","990
044","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","16","",".",".",".",".",".",".",".","93.8",".",".",".","6.3",".",".",".","."
"Individual Research","999
037","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"LCA
521","Dept. Total","502","3.644","57.0","21.5","10.8","2.6","1.4","0.2","1.0","4.2",".",".",".","0.2","0.4","0.4","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","",""
"Freshmen","","140","3.658","62.1","19.3","13.6","2.9","1.4",".","0.7",".",".",".",".",".",".",".",".","."
"Sophomore","","105","3.694","61.9","23.8","5.7","4.8","2.9",".",".",".",".",".",".",".",".","1.0",".","."
"Junior","","63","3.528","50.8","31.7","7.9","3.2","1.6",".","3.2","1.6",".",".",".",".",".",".",".","."
"Senior","","92","3.546","43.5","26.1","20.7","2.2","1.1",".","1.1","4.3",".",".",".",".",".","1.1",".","."
"Undergraduates","","400","3.622","56.0","24.0","12.3","3.3","1.8",".","1.0","1.3",".",".",".",".",".","0.5",".","."
"Special","","9","3.842","55.6","22.2",".",".",".",".",".","11.1",".",".",".",".",".",".","11.1","."
"Graduate","","93","3.754","61.3","10.8","5.4",".",".","1.1","1.1","16.1",".",".",".","1.1","2.2",".","1.1","."
"","Dept. Total","502","3.644","57.0","21.5","10.8","2.6","1.4","0.2","1.0","4.2",".",".",".","0.2","0.4","0.4","0.4","."
