"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"MANAGEMENT AND HUMAN RE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","",""
"","725
002","34","3.574","38.2","38.2","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Strategc Mgmt-Innovatn&Tech","Course Total","69","3.543","36.2","36.2","27.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Barg,Negot,Dispute Settlmnt","728
001","31","3.850","67.7","29.0",".",".",".",".",".","3.2",".",".",".",".",".",".",".","."
"","733
001","41","3.439","24.4","41.5","31.7","2.4",".",".",".",".",".",".",".",".",".",".",".","."
"","002
733","38","3.434","34.2","36.8","23.7","2.6",".",".","2.6",".",".",".",".",".",".",".",".","."
"","003
733","22","3.432","27.3","31.8","40.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
733","11","3.364","18.2","36.4","45.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Corporate Strategy","Course Total","112","3.429","27.7","37.5","32.1","1.8",".",".","0.9",".",".",".",".",".",".",".",".","."
"WAVE Practicum II","738
001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
001","28","3.648","35.7","57.1",".","3.6",".",".",".","3.6",".",".",".",".",".",".",".","."
"","002
765","17","3.567","41.2","17.6","29.4",".",".",".",".","5.9",".",".",".",".","5.9",".",".","."
"Contemporary Topics","Course Total","45","3.619","37.8","42.2","11.1","2.2",".",".",".","4.4",".",".",".",".","2.2",".",".","."
"Seminar-Arts Administration","774
001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
137","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
204","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
209","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading & Rsch-Management","Course Total","16","3.765","93.8",".",".",".",".",".","6.3",".",".",".",".",".",".",".",".","."
"Smr-Administrative Policy","870
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Org Behavior & Design","872
001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
088","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
123","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
124","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Thesis-Management","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999
060","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999
062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
088","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
148","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Read&Rsch-Mgmt&H Resrcs PhD","Course Total","11","4.000","45.5",".",".",".",".",".",".","54.5",".",".",".",".",".",".",".","."
