"ALS","","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"LAND ARC
520","Dept. Total","327","3.300","33.0","26.9","16.5","12.2","5.5","1.2","0.9","3.4","",".",".","",".","",".","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","25","3.273","36.0","16.0","24.0","12.0","12.0",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","31","3.257","38.7","25.8","12.9","6.5","12.9","3.2",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","73","3.160","30.1","24.7","17.8","15.1","9.6",".","2.7",".","",".",".","",".","",".",".",".",".","."
"Senior","","147","3.283","27.9","29.3","19.7","16.3","2.7","1.4","0.7","2.0","",".",".","",".","",".",".",".",".","."
"Undergraduates","","276","3.247","30.4","26.4","18.8","14.5","6.5","1.1","1.1","1.1","",".",".","",".","",".",".",".",".","."
"Special","","3","1.833",".","33.3",".",".",".","33.3",".","33.3","",".",".","",".","",".",".",".",".","."
"Graduate","","48","3.771","50.0","29.2","4.2",".",".",".",".","14.6","",".",".","",".","",".","2.1",".",".","."
"","Dept. Total","327","3.300","33.0","26.9","16.5","12.2","5.5","1.2","0.9","3.4","",".",".","",".","",".","0.3",".",".","."
