"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","",""
"990","040","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","041","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","043","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","046","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","049","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","050","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","053","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","057","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","075","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","108","",".",".","",".",".","",".","",".","",".","72.2","0.9",".",".","23.1",".",".","3.7","."
"999","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","010","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","014","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","015","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","020","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","024","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","029","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","030","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","033","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","035","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","040","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","043","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","046","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","049","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","050","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","053","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","054","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","056","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","35","3.897","65.7","17.1","",".",".","",".","",".","",".","11.4",".",".",".",".",".",".","5.7","."
