"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","",""
"Intro-Mus Cult of the World","103
001","12","3.300","16.7","25.0","33.3","8.3",".",".",".","8.3",".",".",".",".","8.3",".",".","."
"The African Storyteller","210
001","114","2.679","13.2","13.2","20.2","21.9","18.4","5.3","3.5","1.8","0.9",".",".",".",".","1.8",".","."
"Intro to American Folklore","230
001","55","3.710","54.5","20.0","16.4",".",".",".",".","5.5",".",".",".",".","1.8",".","1.8","."
"Hero&Trickster-Oral Traditn","270
001","19","2.556","5.3","5.3","36.8","5.3","36.8","5.3",".","5.3",".",".",".",".",".",".",".","."
"Intro to Turkish Folk Lit","279
001","15","3.786","73.3","13.3",".",".","6.7",".",".","6.7",".",".",".",".",".",".",".","."
"Shamanism","352
001","34","3.561","32.4","61.8",".",".",".",".","2.9",".",".",".",".",".","2.9",".",".","."
"Dir Stdy-Folklore Undergrad","399
010","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musical Cultures-World","402
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"American Indian Folklore","431
001","7","3.643","42.9","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Slavic&E European Folklore","001
444","18","3.156","33.3","11.1","22.2","5.6","11.1","5.6",".",".",".",".",".",".","5.6","5.6",".","."
"Javanese Performance Repertory","453
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Practicum in Public Folklore","491
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","530
001","16","3.202","31.3","25.0","31.3","6.3",".",".","6.3",".",".",".",".",".",".",".",".","."
"","530
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","530
003","92","3.523","43.5","18.5","21.7","3.3","3.3",".",".","7.6",".",".",".",".",".","2.2",".","."
"Topics in Folklore","Course Total","110","3.467","40.9","20.9","22.7","3.6","2.7",".","0.9","6.4",".",".",".",".",".","1.8",".","."
"Prison Narratv-Africn Diaspora","612
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independ Stdy-Folklore Grad","699
010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar in Ethnomusicology","915
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar in Folklore","970
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"FOLKLORE
380","Dept. Total","407","3.246","35.1","19.9","18.2","8.1","8.4","2.0","1.5","3.7","0.2",".",".",".","1.2","1.5","0.2","."
