"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SCANDINAVIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","",""
"102","001","18","3.222","38.9","22.2","27.8",".",".","5.6","5.6",".",".",".",".",".",".",".",".","."
"102","002","13","3.308","46.2","23.1","7.7","7.7","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"Second Semester Norwegian","Course Total","31","3.258","41.9","22.6","19.4","3.2","3.2","6.5","3.2",".",".",".",".",".",".",".",".","."
"112
Second Semester Swedish","001","15","3.833","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"122
Second Semester Danish","001","7","3.643","42.9","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"202
Second Year Norwegian","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"212
Second Year Swedish","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"222
Second Year Danish","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"276
Scandinavian Life&Civiliztn","001","84","3.331","19.0","36.9","34.5","7.1","1.2",".",".",".",".",".",".",".",".",".","1.2","."
"302
Intensive Finnish II","001","10","3.750","50.0","20.0","10.0",".",".",".",".","20.0",".",".",".",".",".",".",".","."
"374
Scand Lit-the 20th Century","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"375
Writings-Hans C. Andersen","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401
Contemporary Scand Langs","001","11","3.650","45.5","27.3","18.2",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"408
Old Norse","001","9","3.438","22.2","44.4","11.1","11.1",".",".",".",".",".",".",".",".","11.1",".",".","."
"424
19th C Scand Fiction","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"430
The Vikings","001","25","3.200","16.0","32.0","28.0","24.0",".",".",".",".",".",".",".",".",".",".",".","."
"432
History-Scand Since 1815","001","32","3.438","28.1","37.5","28.1","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"437
Modern Scandinavian Drama","001","12","3.667","50.0","41.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"476
Scand Life & Civilization II","001","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"681
Senior Honors Thesis","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682
Senior Honors Thesis","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","8","3.833","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"901
Seminar in Special Topics","001","7","4.000","85.7",".",".",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"999","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","3","***","","","","","","","","","","","","","","","",""
