"Directed Study","Course Total","9","3.929","66.7","11.1",".",".",".",".",".","22.2",".",".",".",".",".",".",".","."
"","775
006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","775
020","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Externship","Course Total","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"PATH-BIO
703","Dept. Total","514","3.445","30.9","12.3","16.7","3.7","1.4",".",".","35.0",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"703
PATH-BIO","","","","","","","","","","","","","","","","","","",""
"Sophomore","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","3","3.889","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special","","4","2.864","50.0",".",".","25.0","25.0",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","1","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","384","3.361","20.8","13.3","22.1","4.7","1.6",".",".","37.5",".",".",".",".",".",".",".","."
"Prof Yr 3","","71","3.923","84.5","15.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","52","4.000","28.8",".",".",".",".",".",".","71.2",".",".",".",".",".",".",".","."
"Professionals","","507","3.449","30.6","12.2","16.8","3.6","1.2",".",".","35.7",".",".",".",".",".",".",".","."
"","Dept. Total","515","3.445","30.9","12.2","16.7","3.7","1.4",".",".","35.1",".",".",".",".",".",".",".","."
