"","999
054","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
067","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
070","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","17","3.979","82.4","5.9",".",".",".",".",".","5.9","",".",".","",".",".","5.9",".",".","."
"SOC WORK
896","Dept. Total","1405","3.711","65.6","18.3","7.7","2.3","2.3","0.4","0.3","2.9","",".",".","",".","0.1","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","1.000",".",".",".",".",".","100.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","84","3.271","25.0","38.1","17.9","11.9","4.8","1.2","1.2",".","",".",".","",".",".",".",".",".","."
"Junior","","266","3.652","60.5","23.3","7.5","3.0","3.0","0.4","0.4","1.9","",".",".","",".",".",".",".",".","."
"Senior","","379","3.655","62.3","15.3","9.8","3.2","4.5","0.5",".","4.5","",".",".","",".",".",".",".",".","."
"Undergraduates","","730","3.600","57.3","20.8","9.9","4.1","4.0","0.7","0.3","3.0","",".",".","",".",".",".",".",".","."
"Special","","15","3.455","46.7","20.0","6.7","6.7",".",".","6.7","13.3","",".",".","",".",".",".",".",".","."
"Graduate","","650","3.859","74.9","15.7","5.4","0.3","0.5",".","0.2","2.6","",".",".","",".","0.3","0.2",".",".","."
"Prof Yr 1","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","10","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1405","3.711","65.6","18.3","7.7","2.3","2.3","0.4","0.3","2.9","",".",".","",".","0.1","0.1",".",".","."
