"ALS","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","292","3.277","38.0","16.4","15.4","6.5","4.5","1.4","2.7","13.0","",".",".","",".","2.1","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.455","63.6","18.2","9.1",".",".",".","9.1",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","27","3.218","40.7","11.1","25.9","7.4","7.4","7.4",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","57","3.171","29.8","21.1","26.3","12.3","7.0",".","3.5",".","",".",".","",".",".","",".",".",".","."
"Senior","","98","3.110","41.8","20.4","14.3","9.2","6.1","2.0","5.1","1.0","",".",".","",".",".","",".",".",".","."
"Undergraduates","","193","3.167","39.4","19.2","19.2","9.3","6.2","2.1","4.1","0.5","",".",".","",".",".","",".",".",".","."
"Special","","8","3.375",".","37.5","25.0",".",".",".",".","37.5","",".",".","",".",".","",".",".",".","."
"Graduate","","91","3.710","38.5","8.8","6.6","1.1","1.1",".",".","37.4","",".",".","",".","6.6","",".",".",".","."
"","Dept. Total","292","3.277","38.0","16.4","15.4","6.5","4.5","1.4","2.7","13.0","",".",".","",".","2.1","",".",".",".","."
