"","999
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
027","6","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"","999
028","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"COUN PSY
270","Dept. Total","596","3.822","68.5","10.6","3.2","1.5","0.7","0.3","0.2","5.9","",".","4.4","",".","1.7","2.3","0.3","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","70","3.904","81.4","17.1",".",".",".",".",".",".","",".",".","",".",".",".","1.4",".","."
"Sophomore","","62","3.858","75.8","14.5","6.5",".",".",".",".",".","",".",".","",".",".",".","1.6","1.6","."
"Junior","","66","3.718","69.7","19.7","4.5","1.5","3.0",".",".",".","",".",".","",".",".",".",".","1.5","."
"Senior","","144","3.624","70.1","10.4","8.3","5.6","1.4","1.4","0.7","2.1","",".",".","",".",".",".",".",".","."
"Undergraduates","","342","3.705","73.4","14.3","5.6","2.6","1.2","0.6","0.3","0.9","",".",".","",".",".",".","0.6","0.6","."
"Special","","27","3.966","88.9","7.4",".",".",".",".",".",".","",".",".","",".",".",".",".","3.7","."
"Graduate","","226","3.960","58.4","5.3",".",".",".",".",".","14.2","",".","11.5","",".","4.4","6.2",".",".","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","596","3.822","68.5","10.6","3.2","1.5","0.7","0.3","0.2","5.9","",".","4.4","",".","1.7","2.3","0.3","0.5","."
