"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"GEOLOGY & GEOPHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","",""
"731
Carbonate Sedimentology","001","11","3.682","45.5","45.5","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"737
Conducted Field Trip","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875","001","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"875","002","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"875","004","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875","005","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Advanced Topics in Geology","Course Total","48","4.000","27.1",".",".",".",".",".",".","72.9",".",".",".",".",".",".",".","."
"916
Metallic Mineral Deposits","001","8","4.000","62.5",".",".",".",".",".",".","37.5",".",".",".",".",".",".",".","."
"970
Seminar-Geochemistry","001","9","3.556","44.4","22.2","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","6","",".",".",".",".",".",".",".","16.7",".",".",".","83.3",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","7","",".",".",".",".",".",".",".","71.4",".",".",".","28.6",".",".",".","."
"990","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","020","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"990","022","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","63","",".",".",".",".",".",".",".","69.8",".",".",".","30.2",".",".",".","."
"991
Seminar: Geophysics","001","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"999","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","017","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Independent Reading","Course Total","11","3.700","27.3",".","9.1",".",".",".",".","63.6",".",".",".",".",".",".",".","."
