"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGICAL SCIENCES","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"938
SURG SCI","","","","","","","","","","","","","","","","","","","","","","","","",""
"775","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","005","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","014","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","017","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","018","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","021","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","023","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","026","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","27","","",".","",".","",".",".","",".","",".","",".","100.0",".",".",".",".",".",".",".","."
