"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Engr Spatial Measurements","251","001","","51","3.353","27.5","33.3","29.4","5.9","2.0","2.0",".",".",".",".",".",".",".",".",".","."
"Intro-Aerial Photo Systems","301","001","","23","3.261","21.7","26.1","34.8","17.4",".",".",".",".",".",".",".",".",".",".",".","."
"Elec-op&Micro Remote Sensng","302","001","","16","3.406","43.8","18.8","18.8","12.5","6.3",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Digtl Image","303","001","","11","3.100","18.2","9.1","36.4","27.3",".",".",".",".",".",".",".",".",".","9.1",".","."
"Remote Sensng Vis Image&GIS","304","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to US Public Land Sys","309","001","","17","3.125","17.6","17.6","41.2","5.9","11.8",".",".","5.9",".",".",".",".",".",".",".","."
"Fluid Mechanics","310","001","","62","2.774","12.9","11.3","32.3","24.2","11.3","6.5","1.6",".",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","50","3.100","24.0","26.0","28.0","2.0","14.0","6.0",".",".",".",".",".",".",".",".",".","."
"Environmental Engineering","320","001","","51","3.069","29.4","5.9","39.2","7.8","15.7",".","2.0",".",".",".",".",".",".",".",".","."
"Environmentl Engr Processes","322","001","","10","3.700","50.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Soil Mechanics","330","001","","51","2.647","5.9","19.6","15.7","31.4","19.6","7.8",".",".",".",".",".",".",".",".",".","."
"Structural Analysis I","340","001","","45","2.989","15.6","15.6","42.2","13.3","8.9","4.4",".",".",".",".",".",".",".",".",".","."
"Intro to Geographc Info Sys","357","001","","7","3.500","14.3","71.4","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","44","3.221","31.8","13.6","31.8","11.4","6.8","2.3",".","2.3",".",".",".",".",".",".",".","."
"Matrl-Constructd Facilities","395","001","","81","3.173","27.2","25.9","19.8","16.0","8.6","1.2","1.2",".",".",".",".",".",".",".",".","."
"Geom Anal-Vert Aerial Photo","403","001","","6","3.300","33.3",".","33.3","16.7",".",".",".","16.7",".",".",".",".",".",".",".","."
"Digital Orthophotography","405","001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adjusts-Land Info&Surveying","407","001","","7","3.333","28.6","14.3","28.6","14.3",".",".",".",".",".",".",".",".",".","14.3",".","."
"Open Channel Hydraulics","411","001","","6","3.600","16.7","66.7",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"Groundwater Hydraulics","412","001","","6","2.583","33.3",".","16.7","16.7","16.7",".","16.7",".",".",".",".",".",".",".",".","."
"Hydrologic Design","414","001","","15","3.321","33.3","20.0","13.3","26.7",".",".",".","6.7",".",".",".",".",".",".",".","."
"Air Pollutn Measurmnt&Cntrl","423","001","","13","3.500","38.5","23.1","38.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Water Treatmnt Plant Design","428","001","","17","3.563","35.3","35.3","23.5",".",".",".",".","5.9",".",".",".",".",".",".",".","."
"CEE Auto Lab & Fld Measrmnt","431","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Wood Structures I","442","001","","34","3.029","14.7","20.6","38.2","20.6",".","5.9",".",".",".",".",".",".",".",".",".","."
"Concrete Structures I","447","001","","26","3.040","19.2","15.4","42.3",".","15.4","3.8",".","3.8",".",".",".",".",".",".",".","."
"Project Estimatng&Schedulng","492","001","","41","3.622","56.1","29.3","7.3","2.4","2.4","2.4",".",".",".",".",".",".",".",".",".","."
"Civ&Envr Engr Decisn Making","494","001","","28","3.232","28.6","21.4","28.6","10.7","10.7",".",".",".",".",".",".",".",".",".",".","."
"Constructn Project Managmnt","498","002","","55","3.528","36.4","41.8","18.2",".",".",".","1.8",".",".",".",".",".","1.8",".",".","."
"Environmental Organic Chem","502","001","","12","3.792","75.0","8.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hazardous Waste Management","522","001","","10","3.600","40.0","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations","532","001","","12","3.458","33.3","41.7","16.7",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensing Digitl Image","556","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Traffic Control","574","001","","18","3.194","22.2","27.8","33.3","11.1",".","5.6",".",".",".",".",".",".",".",".",".","."
"Senior Capstone Design","578","001","","37","3.365","32.4","8.1","59.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","596","001","","20","3.763","50.0","45.0",".",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"","596","002","","10","3.550","30.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","596","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Constructability Analysis","","Course Total","","31","3.690","41.9","45.2","6.5",".",".",".",".","3.2",".",".",".",".","3.2",".",".","."
