"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"Research and Thesis","Course Total","27","",".",".",".",".",".",".",".","92.6",".",".",".","7.4",".",".",".","."
"F&W ECOL
396","Dept. Total","344","3.344","43.0","15.4","14.5","8.1","6.4","2.0","0.9","8.7",".",".",".","0.6","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","3.258","48.4","22.6",".","9.7","12.9","3.2","3.2",".",".",".",".",".",".",".",".","."
"Sophomore","","41","3.536","63.4","12.2","9.8","7.3","2.4","2.4","2.4",".",".",".",".",".",".",".",".","."
"Junior","","84","3.131","41.7","6.0","21.4","16.7","9.5","3.6","1.2",".",".",".",".",".",".",".",".","."
"Senior","","115","3.292","37.4","20.9","22.6","7.0","7.8","1.7",".","2.6",".",".",".",".",".",".",".","."
"Undergraduates","","271","3.267","43.9","15.1","17.7","10.3","8.1","2.6","1.1","1.1",".",".",".",".",".",".",".","."
"Special","","2","3.500",".","50.0",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"Graduate","","71","3.754","40.8","15.5","2.8",".",".",".",".","36.6",".",".",".","2.8","1.4",".",".","."
"","Dept. Total","344","3.344","43.0","15.4","14.5","8.1","6.4","2.0","0.9","8.7",".",".",".","0.6","0.3",".",".","."
