"EGR","","","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","",""
"I SY E
490","Dept. Total","1087","3.655","58.7","17.6","11.8","3.5","1.8","0.6","0.3","4.0","",".","0.1","",".","0.8","0.5",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","23","3.409","47.8","17.4","26.1",".","4.3","4.3",".",".","",".",".","",".",".",".",".",".","."
"Junior","","140","3.473","52.9","17.1","18.6","3.6","3.6","2.1","1.4",".","",".",".","",".",".","0.7",".",".","."
"Senior","","543","3.641","59.9","19.7","13.1","4.4","2.4","0.6",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","706","3.600","58.1","19.1","14.6","4.1","2.7","1.0","0.3",".","",".",".","",".",".","0.1",".",".","."
"Special","","40","3.401","40.0","22.5","20.0","10.0",".",".","2.5","2.5","",".",".","",".",".",".",".","2.5","."
"Graduate","","335","3.821","61.8","14.0","4.8","1.5","0.3",".",".","12.5","",".","0.3","",".","2.7","1.2",".","0.3","."
"Prof Yr 2","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","4","3.750","75.0",".","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","6","3.833","83.3",".","16.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1087","3.655","58.7","17.6","11.8","3.5","1.8","0.6","0.3","4.0","",".","0.1","",".","0.8","0.5",".","0.2","."
