"","990
008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","12","",".",".",".",".",".",".",".","91.7",".",".",".","8.3",".",".",".","."
"Independent Work","999
008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"COMP LIT
260","Dept. Total","362","3.435","39.8","30.7","11.0","5.2","4.7","1.1","1.4","4.1",".",".",".","0.3","0.8","0.3","0.3","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"Freshmen","","24","3.354","25.0","37.5","25.0","8.3","4.2",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","95","3.378","38.9","33.7","11.6","5.3","6.3",".","3.2",".",".",".",".",".","1.1",".",".","."
"Junior","","89","3.431","33.7","38.2","14.6","5.6","4.5",".","1.1","1.1",".",".",".",".",".",".",".","1.1"
"Senior","","116","3.410","43.1","29.3","8.6","6.0","5.2","3.4","0.9","0.9",".",".",".",".","1.7","0.9",".","."
"Undergraduates","","324","3.402","38.0","33.6","12.3","5.9","5.2","1.2","1.5","0.6",".",".",".",".","0.9","0.3",".","0.3"
"Special","","3","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"Graduate","","35","3.948","57.1","5.7",".",".",".",".",".","31.4",".",".",".","2.9",".",".","2.9","."
"","Dept. Total","362","3.435","39.8","30.7","11.0","5.2","4.7","1.1","1.4","4.1",".",".",".","0.3","0.8","0.3","0.3","0.3"
