"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"998","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"998","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","034","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"998","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","048","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998","049","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"998","050","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"998","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","060","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","083","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","44","",".",".",".",".",".",".",".","86.4",".",".",".","11.4",".",".","2.3","."
