"","990
041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","42","",".",".",".",".",".",".",".","92.9","7.1",".",".",".",".",".",".","."
"COM ARTS
250","Dept. Total","3182","3.206","20.5","29.0","28.1","10.1","4.4","1.1","1.2","4.1","0.1","0.8",".","0.0","0.6","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","336","3.122","14.0","30.4","36.0","10.1","5.7","1.2","1.8",".",".","0.6",".",".",".","0.3",".","."
"Sophomore","","757","3.154","15.6","30.9","33.8","11.8","5.0","0.9","1.2",".",".","0.3",".",".","0.4","0.1",".","."
"Junior","","855","3.173","18.1","31.6","29.8","11.3","5.5","1.2","1.2",".",".","0.7",".",".","0.6",".",".","."
"Senior","","1010","3.246","24.9","30.4","25.5","9.8","3.5","1.5","1.3","1.2",".","1.4",".","0.1","0.5",".",".","."
"Undergraduates","","2958","3.186","19.3","30.9","30.1","10.8","4.7","1.2","1.3","0.4",".","0.8",".","0.0","0.4","0.1",".","."
"Special","","25","3.360","24.0","12.0","16.0","4.0","8.0",".",".","36.0",".",".",".",".",".",".",".","."
"Graduate","","197","3.905","37.1","3.6",".",".",".",".","0.5","54.8","1.5",".",".",".","2.5",".",".","."
"Prof Yr 2","","1","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","3.500","50.0",".","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","3182","3.206","20.5","29.0","28.1","10.1","4.4","1.1","1.2","4.1","0.1","0.8",".","0.0","0.6","0.1",".","."
