"230
HDFS","","","","","","","","","","","","","","","","","","","","",""
"","999
033","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
050","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"HDFS
230","Dept. Total","982","3.519","47.6","24.8","14.4","5.3","3.2","0.8","0.5","2.3","",".",".","",".","0.3","0.3",".","0.1","0.4"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","68","3.354","32.4","26.5","26.5","10.3","4.4",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","251","3.513","47.4","27.9","15.1","4.0","4.4","0.8","0.4",".","",".",".","",".",".",".",".",".","."
"Senior","","591","3.522","48.6","25.5","13.9","5.8","2.7","1.0","0.7","0.8","",".",".","",".",".","0.3",".",".","0.7"
"Undergraduates","","911","3.506","47.0","26.2","15.3","5.6","3.3","0.9","0.5","0.5","",".",".","",".",".","0.2",".",".","0.4"
"Special","","4","4.000","75.0",".",".",".",".",".",".","25.0","",".",".","",".",".",".",".",".","."
"Graduate","","67","3.798","53.7","7.5","3.0","1.5","1.5",".",".","25.4","",".",".","",".","4.5","1.5",".","1.5","."
"","Dept. Total","982","3.519","47.6","24.8","14.4","5.3","3.2","0.8","0.5","2.3","",".",".","",".","0.3","0.3",".","0.1","0.4"
