"PSYCHOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","",""
"620","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"620","075","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Capstone Mentored Rsrch &","Course Total","","141","3.989","97.9","0.7","0.7",".",".",".",".",".",".",".",".",".","0.7",".",".","."
"621","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"621","006","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","007","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","009","","6","3.912","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621","010","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"621","014","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"621","017","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"621","019","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"621","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","023","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"621","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"621","037","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","038","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","039","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621","040","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621","044","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"621","055","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621","065","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"621","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"621","075","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Mentored Research and Seminar","Course Total","","86","3.975","95.3","4.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"681
Senior Honors Thesis","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"686
Honors Seminar in Psych","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"June 25, 2014","","","","","","","","","","","","","","","","","","","Page 291 of 409",""
