"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","118
020","13","3.000","38.5","23.1","15.4","7.7",".",".","15.4",".",".",".",".",".",".",".",".","."
"ESL: Academic Writing II","Course Total","248","3.369","41.1","30.6","15.7","5.2","2.4",".","4.8",".",".",".",".",".",".",".",".","."
"","122
001","8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","122
002","10","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"ESL:Oral Communicatn Skills","Course Total","18","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","168
001","218","3.179","18.8","29.8","26.1","18.3","4.6","0.5","0.5","0.5",".",".",".",".","0.9",".",".","."
"","168
002","29","3.280","27.6","17.2","27.6","3.4","10.3",".",".",".",".",".",".",".","13.8",".",".","."
"","168
003","120","3.380","25.8","33.3","31.7","5.8",".",".","0.8","0.8",".",".",".",".","0.8","0.8",".","."
"Intro to Modern Lit since 1900","Course Total","367","3.265","21.8","30.0","28.1","13.1","3.5","0.3","0.5","0.5",".",".",".",".","1.9","0.3",".","."
"","177
001","101","3.792","60.4","37.6","2.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
177","251","3.362","30.3","35.9","22.3","6.8","1.6","1.2","1.6",".",".",".",".",".",".",".","0.4","."
"","177
003","51","3.370","17.6","51.0","17.6","9.8","2.0",".",".","2.0",".",".",".",".",".",".",".","."
"Literature and Popular Culture","Course Total","403","3.471","36.2","38.2","16.6","5.5","1.2","0.7","1.0","0.2",".",".",".",".",".",".","0.2","."
"","001
201","12","3.500","33.3","41.7","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","201
002","13","3.654","61.5","15.4","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","201
003","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
004","13","3.423","23.1","46.2","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","201
005","13","3.308","53.8","15.4","15.4",".","7.7",".","7.7",".",".",".",".",".",".",".",".","."
"","201
007","14","3.857","85.7","7.1",".","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"","201
008","17","3.735","58.8","35.3",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","009
201","16","3.688","81.3","12.5",".",".",".",".","6.3",".",".",".",".",".",".",".",".","."
"","010
201","11","3.364","27.3","54.5","9.1",".",".","9.1",".",".",".",".",".",".",".",".",".","."
"","201
011","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Composition","Course Total","129","3.640","60.5","24.8","7.8","3.9","0.8","0.8","1.6",".",".",".",".",".",".",".",".","."
"","203
001","17","3.794","70.6","17.6","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
002","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
203","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
004","14","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
005","17","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
006","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Creatv Writng:Beg Fict&Poet","Course Total","95","3.911","86.3","9.5","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"British Literature Before 1750","215
001","96","3.391","41.7","35.4","11.5","3.1","2.1","2.1","4.2",".",".",".",".",".",".",".",".","."
"British&Anglo Lit 1750-Present","216
001","102","3.356","38.2","24.5","21.6","6.9","5.9",".","2.0",".",".",".",".",".","1.0",".",".","."
"American Literature","217
001","94","3.296","22.3","29.8","39.4","3.2","3.2",".","1.1",".",".",".",".",".","1.1",".",".","."
"Shakespearean Drama","220
001","92","3.205","21.7","34.8","21.7","8.7","5.4",".","3.3",".",".",".",".",".","1.1","1.1","2.2","."
"","236
001","16","3.563","37.5","43.8","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","236
003","11","3.636","54.5","27.3","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Bascom Course","Course Total","27","3.593","44.4","37.0","11.1","7.4",".",".",".",".",".",".",".",".",".",".",".","."
"Survey of Asian Americn Lit","270
001","21","3.786","85.7","4.8",".",".","9.5",".",".",".",".",".",".",".",".",".",".","."
"","300
001","15","3.679","60.0","20.0","6.7",".","6.7",".",".","6.7",".",".",".",".",".",".",".","."
"","300
002","16","3.719","75.0","6.3","12.5",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"","300
003","15","3.767","66.7","20.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Creatv Wrtng:Fic&PoetWkshp","Course Total","46","3.722","67.4","15.2","10.9",".","4.3",".",".","2.2",".",".",".",".",".",".",".","."
"","301
001","13","3.346","30.8","30.8","23.1","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"June 25, 2014","","","","","","","","","","","","","","","","","","Page 209 of 409",""
