"","990
050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
093","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Thesis","Course Total","38","",".",".",".",".",".",".",".","81.6","2.6",".",".","15.8",".",".",".","."
"Independent Research Prob","999
093","1","***","","","","","","","","","",".",".",".",".",".",".","."
"JOURN
512","Dept. Total","1454","3.559","48.1","25.9","15.8","2.5","1.6","0.5","0.3","2.3","0.1","1.8",".","0.5","0.3",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","96","3.453","42.7","19.8","30.2","4.2","2.1",".","1.0",".",".",".",".",".",".",".",".","."
"Sophomore","","241","3.564","48.1","27.4","19.5","2.5","1.7","0.4",".",".",".","0.4",".",".",".",".",".","."
"Junior","","302","3.493","43.0","25.2","24.2","1.0","2.3","0.7","0.7",".",".","2.6",".",".","0.3",".",".","."
"Senior","","692","3.587","51.2","29.8","11.6","3.2","1.2","0.6","0.3",".",".","1.6",".","0.1","0.1",".","0.3","."
"Undergraduates","","1331","3.548","48.2","27.6","17.2","2.6","1.6","0.5","0.4",".",".","1.5",".","0.1","0.2",".","0.2","."
"Special","","8","2.421",".",".","12.5","25.0","25.0",".",".","25.0",".",".",".",".",".",".","12.5","."
"Graduate","","113","3.927","49.6","8.0",".",".",".",".",".","27.4","0.9","5.3",".","5.3","2.7",".",".","."
"Prof Yr 4","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1454","3.559","48.1","25.9","15.8","2.5","1.6","0.5","0.3","2.3","0.1","1.8",".","0.5","0.3",".","0.2","."
