"","990
072","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
089","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"Reading and Research","999
014","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"RUR SOC
864","Dept. Total","370","3.424","44.3","25.4","15.4","6.8","3.5","2.2","0.3","1.4","",".",".","",".","0.3","0.5",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"864
RUR SOC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","3.357","60.0","10.0",".","20.0","10.0",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","62","3.354","51.6","17.7","16.1","8.1","3.2","1.6","1.6",".","",".",".","",".",".",".",".",".","."
"Junior","","113","3.479","47.8","23.0","17.7","8.0","2.7","0.9",".",".","",".",".","",".",".",".",".",".","."
"Senior","","170","3.402","38.2","32.4","15.3","5.3","4.1","3.5",".","0.6","",".",".","",".",".","0.6",".",".","."
"Undergraduates","","355","3.417","44.2","26.2","15.8","7.0","3.7","2.3","0.3","0.3","",".",".","",".",".","0.3",".",".","."
"Special","","4","3.438","50.0","25.0","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","11","4.000","45.5",".",".",".",".",".",".","36.4","",".",".","",".","9.1","9.1",".",".","."
"","Dept. Total","370","3.424","44.3","25.4","15.4","6.8","3.5","2.2","0.3","1.4","",".",".","",".","0.3","0.5",".",".","."
