"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"Construction Systems","290","001","","24","3.313","29.2","33.3","16.7","12.5","8.3",".",".",".",".",".",".",".",".",".",".","."
"Prob Solv Using Cmptr Tools","291","001","","35","2.986","11.4","25.7","31.4","17.1","11.4","2.9",".",".",".",".",".",".",".",".",".","."
"Fluid Mechanics","310","001","","69","2.964","10.1","17.4","43.5","18.8","7.2","2.9",".",".",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","32","3.063","12.5","28.1","28.1","21.9","9.4",".",".",".",".",".",".",".",".",".",".","."
"Environmental Engineering","320","001","","86","2.953","20.9","7.0","44.2","9.3","12.8","5.8",".",".",".",".",".",".",".",".",".","."
"Environmentl Engr Processes","322","001","","10","3.450","30.0","40.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Soil Mechanics","330","002","","52","2.755","11.5","11.5","30.8","21.2","17.3","3.8","1.9",".",".",".",".",".","1.9",".",".","."
"Structural Analysis I","340","001","","57","2.384","1.8","19.3","22.8","14.0","22.8","10.5","7.0",".",".",".",".",".","1.8",".",".","."
"Intro to Geographc Info Sys","357","001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","56","2.964","16.1","8.9","46.4","8.9","19.6",".",".",".",".",".",".",".",".",".",".","."
"","392","001","","23","3.848","73.9","21.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","392","002","","21","3.905","85.7","9.5","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Building Information Modeling","","Course Total","","44","3.875","79.5","15.9","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Matrls-Constructed Facilities","395","001","","53","3.245","24.5","28.3","24.5","17.0","5.7",".",".",".",".",".",".",".",".",".",".","."
"Hydrologic Design","414","001","","19","3.194","42.1","21.1","5.3","5.3","15.8",".","5.3",".",".",".",".",".",".",".","5.3","."
"","423","001","","11","3.500","45.5","27.3","18.2",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","423","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","423","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Air Pollutn Measurmnt&Cntrl","","Course Total","","17","3.438","41.2","23.5","17.6",".","11.8",".",".",".",".",".",".",".","5.9",".",".","."
"Water Treatmnt Plant Design","428","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Concrete Structures I","447","001","","36","2.931","13.9","30.6","25.0","5.6","16.7","8.3",".",".",".",".",".",".",".",".",".","."
"Project Estimatng&Schedulng","492","001","","47","3.766","57.4","38.3","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elec Systems for Construction","496","001","","7","3.214","28.6","14.3","28.6","28.6",".",".",".",".",".",".",".",".",".",".",".","."
"Constructn Project Managmnt","498","001","","61","3.836","70.5","26.2","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Hazardous Waste Management","522","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Remote Sensing Digitl Image","556","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Geometric Dsgn-Transprt Fac","573","001","","27","3.481","25.9","44.4","29.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Capstone Design","578","001","","60","3.842","83.3","5.0","10.0",".","1.7",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Transportation Engr","579","001","","48","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","609","001","","11","3.909","81.8","18.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","609","002","","9","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics-Water Chemistry","","Course Total","","20","3.800","65.0","30.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","619","001","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","619","002","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in Hydrology","","Course Total","","15","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Toxicants in the Environmnt","631","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-Geotechnical Engr","639","001","","19","3.368","36.8","10.5","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"Highway Bridges","641","001","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Specl Topic-Structural Engr","649","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topic-Transprtatn&City Plan","679","001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
