"","775
002","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","775
004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","33","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"COMP BIO
934","Dept. Total","549","3.535","45.5","20.8","20.9","3.5","2.9","0.4",".","6.0",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"934
COMP BIO","","","","","","","","","","","","","","","","","","",""
"Sophomore","","2","3.400","50.0",".","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","24","3.906","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 1","","340","3.542","50.0","21.2","21.5","3.2","3.5","0.6",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","152","3.476","38.2","27.6","26.3","5.3","2.6",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","33","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Professionals","","525","3.521","43.4","21.7","21.5","3.6","3.0","0.4",".","6.3",".",".",".",".",".",".",".","."
"","Dept. Total","549","3.535","45.5","20.8","20.9","3.5","2.9","0.4",".","6.0",".",".",".",".",".",".",".","."
