"L&S","","","","","","","","","","","","","","","","","","","",""
"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","1113","3.760","72.8","14.8","6.4","1.8","1.6","0.4","0.4","1.3","0.1","0.1","",".","0.1","0.2","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","83","3.617","57.8","27.7","6.0","4.8","2.4","1.2",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","182","3.774","75.3","14.3","6.6","1.1","2.2",".","0.5",".",".",".","",".",".",".",".",".","."
"Junior","","307","3.847","79.8","15.3","3.3",".","1.3","0.3",".",".",".",".","",".",".",".",".",".","."
"Senior","","418","3.709","73.4","11.2","7.7","3.3","1.9","0.5","0.7",".","0.2",".","",".",".","0.5","0.5",".","."
"Undergraduates","","990","3.757","74.4","14.4","6.0","2.0","1.8","0.4","0.4",".","0.1",".","",".",".","0.2","0.2",".","."
"Special","","8","3.824","62.5",".","12.5",".",".",".",".","25.0",".",".","",".",".",".",".",".","."
"Graduate","","115","3.779","59.1","19.1","9.6",".",".",".",".","10.4",".","0.9","",".","0.9",".",".",".","."
"","Dept. Total","1113","3.760","72.8","14.8","6.4","1.8","1.6","0.4","0.4","1.3","0.1","0.1","",".","0.1","0.2","0.2",".","."
