"L&S","","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1859","3.298","30.7","29.8","20.2","8.0","5.4","1.5","1.2","1.6","",".",".","",".","0.1","1.3","0.3","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","152","3.015","19.7","21.7","34.2","11.2","5.9","2.6","3.9",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","573","3.254","26.4","33.9","21.1","9.9","5.2","1.9","1.2","0.2","",".",".","",".",".",".","0.2",".","."
"Junior","","502","3.355","32.9","32.9","18.1","7.4","6.0","0.8","1.0","0.2","",".",".","",".","0.2","0.4","0.2",".","."
"Senior","","547","3.331","33.5","29.3","20.3","6.8","5.9","1.6","0.7","0.5","",".",".","",".",".","0.7","0.7",".","."
"Undergraduates","","1774","3.284","29.8","31.1","21.1","8.3","5.7","1.6","1.2","0.3","",".",".","",".","0.1","0.4","0.3",".","."
"Special","","14","3.930","78.6","14.3",".",".",".",".",".",".","",".",".","",".",".",".",".","7.1","."
"Graduate","","70","4.000","41.4",".",".",".",".",".",".","34.3","",".",".","",".",".","24.3",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1859","3.298","30.7","29.8","20.2","8.0","5.4","1.5","1.2","1.6","",".",".","",".","0.1","1.3","0.3","0.1","."
