"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SCANDINAVIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","",""
"102","001","12","3.727","58.3","25.0",".","8.3",".",".",".",".",".",".",".",".","8.3",".",".","."
"102","002","7","3.333","42.9","14.3",".","14.3","14.3",".",".","14.3",".",".",".",".",".",".",".","."
"Second Semester Norwegian","Course Total","19","3.588","52.6","21.1",".","10.5","5.3",".",".","5.3",".",".",".",".","5.3",".",".","."
"112","001","15","3.800","80.0","13.3",".",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"112","002","7","3.571","42.9","42.9",".","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Swedish","Course Total","22","3.727","68.2","22.7",".","4.5","4.5",".",".",".",".",".",".",".",".",".",".","."
"122
Second Semester Danish","001","8","3.571","50.0","12.5","12.5","12.5",".",".",".","12.5",".",".",".",".",".",".",".","."
"132
Second Semester Finnish","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"202
Second Year Norwegian","001","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"212
Second Year Swedish","001","14","3.536","50.0","28.6","7.1","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"222
Second Year Danish","001","6","3.417","33.3","16.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"299
Directed Study","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"374
Scand Lit-the 20th Century","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"375","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"375","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Writings-Hans C. Andersen","Course Total","4","***","","","","","","","","","","","","","","","",""
"408
Old Norse","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"411
Areas in Scandinavian Lit","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"420
The Woman in Scand Lit","001","9","3.611","44.4","33.3","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"421
Scandinavn Topics in Depth","001","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"429
Mythology of Scandinavia","001","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"436
Topics-Scandinavian Literature","001","10","3.500","70.0","20.0",".",".",".",".","10.0",".",".",".",".",".",".",".",".","."
"443
Sami Culture,Yesterday & Today","001","24","3.854","75.0","20.8","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"511
Paleogrphy&Philology-Old Norse","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"635
Survey-Scand Lit: 1800-1890","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"682
Senior Honors Thesis","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
