"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"KINESIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","",""
"","116
001","24","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
116","22","3.976","90.9","4.5",".",".",".",".",".",".",".",".",".",".",".",".",".","4.5"
"First Aid & Basic Life Support","Course Total","46","3.944","87.0","10.9",".",".",".",".",".",".",".",".",".",".",".",".",".","2.2"
"","119
001","87","3.793","67.8","24.1","6.9","1.1",".",".",".",".",".",".",".",".",".",".",".","."
"","119
002","88","3.801","70.5","23.9","3.4",".","2.3",".",".",".",".",".",".",".",".",".",".","."
"Introduction to Kinesiology","Course Total","175","3.797","69.1","24.0","5.1","0.6","1.1",".",".",".",".",".",".",".",".",".",".","."
"Foundations of Physical Educ","121
001","11","3.591","45.5","27.3","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","123
001","21","3.786","85.7","4.8","4.8",".",".","4.8",".",".",".",".",".",".",".",".",".","."
"","123
002","17","4.000","94.1",".",".",".",".",".",".",".",".",".",".",".","5.9",".",".","."
"Living well: LIfestyle balance","Course Total","38","3.878","89.5","2.6","2.6",".",".","2.6",".",".",".",".",".",".","2.6",".",".","."
"Intro to Athletic Training","127
001","44","3.547","45.5","27.3","18.2","2.3","4.5",".",".","2.3",".",".",".",".",".",".",".","."
"","197
001","20","3.850","75.0","20.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","197
002","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Technique-Athletic Training","Course Total","32","3.891","81.3","15.6","3.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Clinical Anat Hum Mov","227
001","41","3.415","34.1","34.1","17.1","9.8","4.9",".",".",".",".",".",".",".",".",".",".","."
"","300
001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","300
002","45","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","300
004","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Practicum in Kinesiology","Course Total","63","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Physiology of Exercise","314
001","77","3.429","26.0","40.3","28.6","3.9","1.3",".",".",".",".",".",".",".",".",".",".","."
"Adapted Physical Activity","316
001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Biomechanics of Human Movement","318
001","59","3.178","13.6","39.0","23.7","16.9","6.8",".",".",".",".",".",".",".",".",".",".","."
"Phy Ed-Elem School Children","323
001","17","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Research in Kinesiology","001
330","49","3.265","8.2","53.1","34.7",".","2.0",".","2.0",".",".",".",".",".",".",".",".","."
"Intro to Exercise Psychology","350
001","63","3.603","47.6","33.3","12.7","4.8","1.6",".",".",".",".",".",".",".",".",".",".","."
"Soc-Cult of Phys Act","355
001","20","3.875","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Therapeutic Strategies I","357
001","18","3.694","50.0","38.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lifespan Motor Development","360
001","25","3.800","68.0","24.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Motor Learning&Performance","361
001","59","3.771","64.4","27.1","6.8","1.7",".",".",".",".",".",".",".",".",".",".",".","."
"Pract:Adapted Physical Educ","365
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","17","3.955","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Org&Admin-Ath Training Prgm","400
001","14","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Field-Athletic Training","450
001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Med Probs-Exercise & Sports","457
001","18","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"June 25, 2014","","","","","","","","","","","","","","","","","","Page 101 of 409",""
