"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"ASIAN AMERICAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"184
ASIAN AM","","","","","","","","","","","","","","","","","","",""
"Intro to Asian Amer Studies","101
001","29","3.586","41.4","34.5","24.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Comparatv Ethnic Studies","102
001","15","3.200","33.3","13.3","46.7",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"Asian American Movement","121
001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"AsianAm His:Settlmnt&Belonging","161
001","52","3.288","32.7","28.8","23.1","5.8","5.8","1.9","1.9",".",".",".",".",".",".",".",".","."
"Ethnic Movements in U.S.","220
001","33","3.152","15.2","57.6","6.1","3.0","12.1","3.0","3.0",".",".",".",".",".",".",".",".","."
"Topics-Asian Amer Studies","240
001","31","3.323","9.7","51.6","32.3","6.5",".",".",".",".",".",".",".",".",".",".",".","."
"SE Asian Refugees of Cold War","246
001","37","3.689","59.5","35.1","2.7",".",".",".","2.7",".",".",".",".",".",".",".",".","."
"Survey of Asian Americn Lit","001
270","14","3.929","92.9",".","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Chinese Migrations since 1500","276
001","22","3.182","13.6","31.8","36.4","13.6","4.5",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","540
001","33","3.485","36.4","42.4","15.2",".","3.0","3.0",".",".",".",".",".",".",".",".",".","."
"Humanities Topics","560
001","11","3.182","63.6",".","18.2",".",".","9.1","9.1",".",".",".",".",".",".",".",".","."
"Race & Sexuality in Amer Lit","654
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Mass Media and Minorities","662
002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"ASIAN AM
184","Dept. Total","298","3.411","37.6","33.2","19.1","4.0","3.0","1.3","1.7",".",".",".",".",".",".",".",".","."
