"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"International Business","200
001","133","3.273","36.1","26.3","17.3","11.3","3.0","2.3","3.0","0.8",".",".",".",".",".",".",".","."
"Intercultural Communctn in Bus","320
001","37","3.919","83.8","16.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish for Business","329
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemporary Topics","365
001","46","3.989","97.8","2.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Global Issues in Management","403
001","8","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Global Marketing Strategy","420
001","9","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Multinational Bus Finance","445
001","6","3.583","50.0","16.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Latin Amer Economc Develpmt","462
001","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
001","7","",".",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".","."
"","002
765","17","3.941","88.2","11.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
030","48","3.979","95.8","4.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
031","34","3.809","61.8","38.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","106","3.899","77.4","16.0",".",".",".",".",".",".",".",".",".",".","6.6",".",".","."
"INTL BUS
235","Dept. Total","355","3.603","62.8","20.0","7.6","4.2","1.1","0.8","1.1","0.3",".",".",".",".","2.0",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","2.250",".",".",".","50.0","50.0",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","23","2.958","39.1","13.0","21.7","17.4",".",".","8.7",".",".",".",".",".",".",".",".","."
"Junior","","79","3.236","44.3","26.6","11.4","8.9","2.5","3.8","2.5",".",".",".",".",".",".",".",".","."
"Senior","","126","3.733","67.5","19.8","9.5","1.6","0.8",".",".","0.8",".",".",".",".",".",".",".","."
"Undergraduates","","230","3.475","56.1","21.3","11.3","6.1","1.7","1.3","1.7","0.4",".",".",".",".",".",".",".","."
"Special","","19","3.737","63.2","26.3","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","106","3.899","77.4","16.0",".",".",".",".",".",".",".",".",".",".","6.6",".",".","."
"","Dept. Total","355","3.603","62.8","20.0","7.6","4.2","1.1","0.8","1.1","0.3",".",".",".",".","2.0",".",".","."
