"TERM : 1144","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2013-2014","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","",""
"TRANSPORTATION AND PUBLIC Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"243
TRAN P U","","","","","","","","","","","","","","","",""
"Energy Economics","671
001
4","***","","","","","","","","","",".",".",".",".",".   
.   
."
"TRAN P U
243","4
Dept. Total","3.625","75.0",".",".","25.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"243
TRAN P U","","","","","","","","","","","","","","","",""
"Senior","1","2.500",".",".",".","100.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","1","2.500",".",".",".","100.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Special","3","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
4","3.625","75.0",".",".","25.0",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"June 25, 2014","","","","","","","","","","","","","","","","Page 70 of 409"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
