"L&S","","","","","","","","","","","","","","","","","","","","",""
"LEGAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","",""
"LEGAL ST
535","Dept. Total","595","3.259","30.3","27.1","25.0","8.2","5.7","1.3","0.5","0.7","",".",".","",".","0.3","0.8",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","53","2.626","13.2","5.7","35.8","11.3","20.8","9.4","1.9",".","",".",".","",".",".","1.9",".",".","."
"Sophomore","","103","3.037","18.4","26.2","24.3","16.5","11.7","1.9","1.0",".","",".",".","",".",".",".",".",".","."
"Junior","","134","3.344","29.1","31.3","28.4","6.7","3.7","0.7",".",".","",".",".","",".",".",".",".",".","."
"Senior","","299","3.463","37.5","29.8","22.4","5.7","1.7",".","0.3","0.7","",".",".","",".","0.7","1.3",".",".","."
"Undergraduates","","589","3.257","30.1","27.3","25.3","8.3","5.6","1.4","0.5","0.3","",".",".","",".","0.3","0.8",".",".","."
"Special","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","595","3.259","30.3","27.1","25.0","8.2","5.7","1.3","0.5","0.7","",".",".","",".","0.3","0.8",".",".","."
