"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","18","3.778","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.789","57.9","42.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","20","3.875","85.0","10.0",".","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","4.000","94.7",".",".",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"100","005","","18","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","19","3.684","73.7","10.5","5.3",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","007","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","19","3.737","73.7","10.5","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","011","","18","3.778","72.2","22.2",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","3.763","78.9","5.3","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","013","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","3.868","89.5","5.3",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","016","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","017","","19","3.711","57.9","26.3","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","19","3.842","78.9","10.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","19","3.868","78.9","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.842","78.9","15.8",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.763","68.4","26.3",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","027","","19","3.895","89.5","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.632","73.7","10.5","10.5",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","029","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","19","3.868","89.5","5.3",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","037","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","17","3.794","70.6","17.6","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 220 of 423",""
