"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"LAND ARC
520","Dept. Total","307","3.547","45.9","27.4","11.7","3.6","3.3","1.6","0.3","1.6","",".","0.7","",".","",".","3.3","0.7",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","13","3.516","46.2","15.4","7.7","7.7","7.7",".",".",".","",".",".","",".","",".","7.7","7.7",".","."
"Sophomore","","37","3.539","40.5","35.1","10.8","5.4","5.4","2.7",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","51","3.586","47.1","27.5","9.8","3.9","2.0","2.0","2.0",".","",".",".","",".","",".","5.9",".",".","."
"Senior","","162","3.472","38.9","31.5","15.4","3.7","3.7","1.9",".",".","",".","1.2","",".","",".","3.1","0.6",".","."
"Undergraduates","","263","3.505","41.1","30.4","13.3","4.2","3.8","1.9","0.4",".","",".","0.8","",".","",".","3.4","0.8",".","."
"Special","","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","39","3.897","74.4","7.7","2.6",".",".",".",".","12.8","",".",".","",".","",".","2.6",".",".","."
"","Dept. Total","307","3.547","45.9","27.4","11.7","3.6","3.3","1.6","0.3","1.6","",".","0.7","",".","",".","3.3","0.7",".","."
