"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","",""
"History of Medicine in Film","171
001","27","3.741","51.9","44.4","3.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Making of Modern Science","202
001","129","3.761","52.7","27.1","5.4",".","0.8",".",".","14.0",".",".",".",".",".",".",".","."
"Honors Seminar: Sci, Tech, Med","286
001","11","3.682","45.5","45.5","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"The Darwinian Revolution","343
001","13","3.591","38.5","23.1","23.1",".",".",".",".",".",".",".",".",".","15.4",".",".","."
"History of Pharmacy","401
001","18","3.639","61.1","22.2","5.6","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"Women & Health-Amer History","531
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Childbirth in the US","537
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergrad Smr-Hist of Sci","555
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"History Medicine-Latin America","564
001","6","3.700","50.0","16.7","16.7",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"Senior Honors Thesis","682
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr: Medvl Renaiss&17C Sci","903
001","11","4.000","81.8",".",".",".",".",".",".",".",".",".",".",".","9.1","9.1",".","."
"Smr-18th Century Science","911
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Special Topics","921
001","12","3.900","66.7","16.7",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"","990
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
016","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
104","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","10","",".",".",".",".",".",".",".","90.0",".",".",".","10.0",".",".",".","."
"Independent Work","999
013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"HIST SCI
456","Dept. Total","249","3.742","52.6","25.7","5.6","0.4","0.8",".","0.4","11.2",".",".",".","0.4","2.4","0.4",".","."
