"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"999","061","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","073","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","083","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","089","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","124","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","125","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","126","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","129","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","132","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","138","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","145","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","147","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","173","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","183","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","54","3.958","81.5","7.4",".",".",".",".",".",".",".",".",".",".","9.3","1.9",".","."
