"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","","",""
"Intro US Ethnic/Am Ind Studies","102
001","41","3.988","95.1","2.4",".",".",".",".",".","2.4",".","",".",".","",".","",".","",".",".","."
"Intro-Mus Cult of the World","103
001","68","3.515","58.8","5.9","20.6","2.9","7.4","1.5",".","1.5",".","",".",".","",".","",".","","1.5",".","."
"","210
001","7","3.857","85.7",".","14.3",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"","210
002","9","3.667","66.7","22.2",".",".","11.1",".",".",".",".","",".",".","",".","","",".",".",".","."
"","003
210","12","3.875","83.3","8.3","8.3",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"","210
004","6","3.333","83.3",".",".",".",".",".","16.7",".",".","",".",".","",".","","",".",".",".","."
"","210
005","7","3.929","85.7","14.3",".",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"The African Storyteller","Course Total","41","3.756","80.5","9.8","4.9",".","2.4",".","2.4",".","",".",".","",".","",".","",".",".",".","."
"Intro to American Folklore","230
001","17","3.735","58.8","29.4","11.8",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"Gender & Expressive Culture","428
001","5","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Slavic&E European Folklore","444
001","14","3.214","28.6","21.4","28.6","7.1","14.3",".",".",".",".","",".",".","",".","","",".",".",".","."
"Practicum in Public Folklore","491
001","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"FOLKLORE
380","Dept. Total","187","3.684","70.6","9.1","11.8","1.6","4.3","0.5","0.5","1.1","",".",".","",".","",".","",".","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","17","3.618","70.6",".","17.6","5.9","5.9",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","51","3.696","72.5","5.9","15.7",".","5.9",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","58","3.640","65.5","12.1","12.1","3.4","3.4","1.7",".",".","",".",".","",".","",".","",".","1.7",".","."
"Senior","","55","3.716","74.5","12.7","7.3",".","3.6",".","1.8",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","181","3.677","70.7","9.4","12.2","1.7","4.4","0.6","0.6",".","",".",".","",".","",".","",".","0.6",".","."
"Special","","2","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Graduate","","4","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","187","3.684","70.6","9.1","11.8","1.6","4.3","0.5","0.5","1.1","",".",".","",".","",".","",".","0.5",".","."
