"","990
068","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","990
070","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"PhD Thesis-Risk&Insurance","Course Total","6","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".","",".",".",".","."
"Read&Rsch-Risk Mgt&Ins Phd","999
022","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"R M I
241","Dept. Total","506","3.302","39.3","17.8","28.7","3.6","5.1","4.0","0.4","1.2","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"241
R M I","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Sophomore","","44","2.927","34.1","2.3","31.8","9.1","9.1","13.6",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","103","3.050","33.0","8.7","35.9","4.9","7.8","8.7","1.0",".","",".",".","",".","",".","",".",".",".","."
"Senior","","221","3.392","42.1","20.4","27.6","2.7","5.0","2.3",".",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","370","3.240","38.6","14.9","30.5","4.1","6.2","5.4","0.3",".","",".",".","",".","",".","",".",".",".","."
"Special","","10","3.050","50.0",".","20.0","10.0","10.0",".","10.0",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","126","3.569","40.5","27.8","23.8","1.6","1.6",".",".","4.8","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","506","3.302","39.3","17.8","28.7","3.6","5.1","4.0","0.4","1.2","",".",".","",".","",".","",".",".",".","."
