"IES","","","","","","","","","","","","","","","","","","","",""
"ENVIR ST - GAYLORD NELSON INSection","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"360
ENVIR ST","","","","","","","","","","","","","","","","","","","",""
"ENVIR ST
Dept. Total
360","1895","3.509","51.3","21.9","13.7","5.2","2.4","0.8","1.1","2.2","",".",".","",".","0.6","0.5",".","0.3","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"360
ENVIR ST","","","","","","","","","","","","","","","","","","","",""
"Freshmen","80","3.483","43.8","33.8","16.3","2.5","1.3",".","2.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","299","3.481","48.8","24.1","15.4","7.0","4.0","0.3","0.3",".","",".",".","",".",".",".",".",".","."
"Junior","388","3.499","49.2","26.3","13.7","7.2","2.1","0.5","0.8","0.3","",".",".","",".",".",".",".",".","."
"Senior","751","3.486","51.4","20.0","17.2","5.7","2.7","1.3","0.7","0.3","",".",".","",".",".","0.8",".",".","."
"Undergraduates","1518","3.488","49.9","23.1","15.9","6.2","2.7","0.9","0.7","0.2","",".",".","",".",".","0.4",".",".","."
"Special","24","3.829","33.3","16.7",".",".",".",".",".","25.0","",".",".","",".",".",".",".","25.0","."
"Graduate","353","3.651","58.4","17.0","5.4","1.4","1.4","0.6","2.5","9.1","",".",".","",".","3.4","0.8",".",".","."
"Dept. Total","1895","3.509","51.3","21.9","13.7","5.2","2.4","0.8","1.1","2.2","",".",".","",".","0.6","0.5",".","0.3","."
