"EDU","","","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"ART
168","Dept. Total","1994","3.803","79.0","12.5","4.8","0.7","0.4","0.8","0.7","0.7","",".",".","",".","",".","0.4","0.1","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","195","3.784","76.4","16.9","3.1","1.0","0.5","1.5","0.5",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","468","3.783","80.1","11.8","4.7","0.9",".","1.1","1.5",".","",".",".","",".","",".",".",".",".","."
"Junior","","332","3.778","73.5","16.3","7.2","0.9",".","0.9","0.6","0.3","",".",".","",".","",".",".",".","0.3","."
"Senior","","647","3.787","75.3","14.7","5.9","0.8","0.9","0.6","0.5","0.3","",".",".","",".","",".","0.9","0.2",".","."
"Undergraduates","","1642","3.784","76.4","14.4","5.5","0.9","0.4","0.9","0.8","0.2","",".",".","",".","",".","0.4","0.1","0.1","."
"Special","","41","3.685","56.1","4.9","7.3",".",".",".","2.4","24.4","",".",".","",".","",".",".",".","2.4","2.4"
"Graduate","","309","3.967","95.8","2.9","1.0",".",".",".",".",".","",".",".","",".","",".","0.3",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","1994","3.803","79.0","12.5","4.8","0.7","0.4","0.8","0.7","0.7","",".",".","",".","",".","0.4","0.1","0.1","0.1"
