"","990
001","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
013","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
038","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"LINGUIS
550","Dept. Total","413","3.366","45.0","21.3","14.5","6.8","7.7","1.7","1.7","0.2","",".",".","",".","0.7","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","25","3.080","32.0","20.0","16.0","4.0","24.0","4.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","145","3.299","35.2","26.9","17.9","9.0","7.6","1.4","1.4",".","",".",".","",".",".","0.7",".",".","."
"Junior","","101","3.299","43.6","16.8","18.8","8.9","7.9","2.0","2.0",".","",".",".","",".",".",".",".",".","."
"Senior","","117","3.474","55.6","21.4","9.4","3.4","6.0","1.7","2.6",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","388","3.338","43.3","22.2","15.5","7.0","8.2","1.8","1.8",".","",".",".","",".",".","0.3",".",".","."
"Special","","6","3.583","50.0","33.3",".","16.7",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","19","4.000","78.9",".",".",".",".",".",".","5.3","",".",".","",".","15.8",".",".",".","."
"","Dept. Total","413","3.366","45.0","21.3","14.5","6.8","7.7","1.7","1.7","0.2","",".",".","",".","0.7","0.2",".",".","."
