"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"AMN","","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Intro Naval Lab II","176
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation","202
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Elementary Naval Lab II","276
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","302
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Land Campaigns","351
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab II","376
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership and Ethics","402
001","","13","3.731","46.2","53.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory II","476
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab II","576
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","","81","3.909","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
