"TERM : 1194","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2018-2019","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","",""
"ART EDUCATION (DEPT OF ART) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"176
ART ED","","","","","","","","","","","","","","","","",""
"Stdt Tchg-Elem School Art","423
001
9","3.833","88.9",".",".","11.1",".",".",".",".",".",".",".",".",".",".",".   
."
"Stdt Tchg-Secondary Sch Art","424
001
9","3.833","77.8","11.1","11.1",".",".",".",".",".",".",".",".",".",".",".",".   
."
"ART ED
176","18
Dept. Total","3.833","83.3","5.6","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"176
ART ED","","","","","","","","","","","","","","","","",""
"Senior","14","3.786","78.6","7.1","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","14","3.786","78.6","7.1","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".  
."
"Special","4","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
18","3.833","83.3","5.6","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".  
."
"July 03, 2019","","","","","","","","","","","","","","","","","Page 78 of 423"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
