"L&S","","","","","","","","","","","","","","","","","","","",""
"FRENCH (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","",""
"FRENCH
Dept. Total
400","686","3.575","53.5","23.8","12.1","2.2","1.7","0.7","1.0","3.9","",".",".","",".","0.6","0.3","0.1",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","27","3.458","29.6","40.7","22.2","7.4",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","162","3.614","54.3","29.0","11.7","1.2","1.2",".","1.9","0.6","",".",".","",".",".",".",".",".","."
"Junior","161","3.502","49.7","25.5","13.7","4.3","2.5",".","1.9","2.5","",".",".","",".",".",".",".",".","."
"Senior","213","3.558","56.3","20.2","13.6","1.4","2.3","2.3",".","2.8","",".",".","",".",".","0.9",".",".","."
"Undergraduates","563","3.554","52.6","25.2","13.5","2.5","2.0","0.9","1.1","2.0","",".",".","",".",".","0.4",".",".","."
"Special","16","3.063","18.8","18.8","25.0","6.3",".",".","6.3","25.0","",".",".","",".",".",".",".",".","."
"Graduate","107","3.823","63.6","16.8","2.8",".","0.9",".",".","11.2","",".",".","",".","3.7",".","0.9",".","."
"Dept. Total","686","3.575","53.5","23.8","12.1","2.2","1.7","0.7","1.0","3.9","",".",".","",".","0.6","0.3","0.1",".","."
