"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","4602","3.605","59.1","20.8","9.9","4.0","2.8","1.0","0.4","1.4","",".",".","",".","0.1","0.3","0.1","0.0","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","271","3.382","49.8","22.1","13.7","4.8","7.0","1.8","0.4",".","",".",".","",".",".","0.4",".",".","."
"Sophomore","","819","3.576","60.3","22.6","8.5","3.3","3.4","1.2","0.4",".","",".",".","",".",".","0.2",".",".","."
"Junior","","1351","3.598","56.5","23.5","10.6","5.3","2.5","0.8","0.4","0.1","",".",".","",".",".","0.2",".",".","0.1"
"Senior","","1917","3.628","61.7","19.2","10.3","3.8","2.5","1.0","0.6","0.6","",".",".","",".",".","0.2",".",".","."
"Undergraduates","","4358","3.596","59.1","21.4","10.3","4.2","3.0","1.1","0.5","0.3","",".",".","",".",".","0.2",".",".","0.0"
"Special","","29","3.826","41.4","10.3","3.4",".",".",".",".","34.5","",".",".","",".",".",".","10.3",".","."
"Graduate","","213","3.845","61.5","10.8","2.3","0.9","0.5",".",".","19.7","",".",".","",".","1.9","1.9",".","0.5","."
"Prof Yr 3","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","College Total","4602","3.605","59.1","20.8","9.9","4.0","2.8","1.0","0.4","1.4","",".",".","",".","0.1","0.3","0.1","0.0","0.0"
