"","990
042","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
043","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","36","",".",".",".",".",".",".",".","80.6","8.3",".",".","11.1",".",".",".","."
"COM ARTS
250","Dept. Total","3453","3.385","33.7","28.9","16.6","6.6","3.9","1.1","1.3","3.4","0.1","3.6","0.1","0.1","0.4","0.3","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","319","3.381","35.1","32.3","21.0","4.1","3.8","1.6","1.9",".",".",".",".",".","0.3",".",".","."
"Sophomore","","728","3.482","40.1","33.4","14.7","6.7","3.3","0.7","0.5",".",".","0.1",".",".","0.4",".",".","."
"Junior","","927","3.312","31.8","30.6","20.2","7.4","5.1","1.5","1.7","0.1",".","1.1","0.1",".","0.3",".",".","."
"Senior","","1227","3.337","29.7","28.9","16.9","7.7","4.0","1.1","1.4","0.2","0.1","9.2","0.1",".","0.5","0.2",".","."
"Undergraduates","","3201","3.369","33.2","30.7","17.7","7.1","4.1","1.2","1.3","0.1","0.0","3.9","0.1",".","0.4","0.1",".","."
"Special","","51","3.413","19.6","21.6","5.9","3.9","2.0","2.0",".","37.3",".",".",".",".",".","5.9","2.0","."
"Graduate","","201","3.918","44.3","2.0","1.0",".",".",".","0.5","46.8","1.5",".",".","2.0","0.5","1.5",".","."
"","Dept. Total","3453","3.385","33.7","28.9","16.6","6.6","3.9","1.1","1.3","3.4","0.1","3.6","0.1","0.1","0.4","0.3","0.0","."
