"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","","",""
"Production Medicine IV","707
001","","12","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"","775
001","","24","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
002","","24","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
003","","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","775
004","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Externship","Course Total","","71","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
