"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"453
Embedded Microproc System Dsgn","001","","25","3.680","52.0","36.0","8.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"454
Mobile Computing Laboratory","001","","26","3.846","73.1","23.1","3.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"463
Computers in Medicine","001","","14","3.286","21.4","42.9","14.3","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"489","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"489","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Honors in Research","Course Total","","2","***","","","","","","","","","","","","","","","",""
"491
Senior Design Project","052","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"506
Software Engineering","001","","12","3.292","33.3","41.7","8.3",".","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"524
Introduction to Optimization","001","","25","3.458","40.0","36.0","12.0","4.0",".",".","4.0",".",".",".",".",".","4.0",".",".","."
"525
Introduction to Plasmas","001","","9","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"527
Plasma Confinement&Heating","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"532
Mtrx Mthds in Machine Learning","001","","20","3.667","55.0","15.0","15.0","5.0",".",".",".","10.0",".",".",".",".",".",".",".","."
"537
Communication Networks","001","","33","3.379","24.2","42.4","18.2","15.2",".",".",".",".",".",".",".",".",".",".",".","."
"549
IC Fabrication Lab","001","","11","3.409","45.5","9.1","36.4",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"551
Digital Sys Design & Synthesis","001","","80","3.329","23.8","25.0","37.5","7.5","1.3",".",".",".",".",".",".",".",".",".","5.0","."
"552
Intro-Computer Architecture","001","","48","3.271","20.8","35.4","20.8","22.9",".",".",".",".",".",".",".",".",".",".",".","."
"554
Digital Engineering Lab","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"556
Dsgn Automation Digital Sys","001","","15","3.600","46.7","33.3","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"611
Intro to Doctoral Research","001","","39","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","032","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","062","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","063","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","079","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","098","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","099","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","100","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","38","3.958","86.8","5.3",".",".",".",".",".",".",".",".",".",".","7.9",".",".","."
"702
Grad Cooperative Educ Program","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"711","001","","16","3.438","25.0","43.8","25.0","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"711","003","","9","3.167",".","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".","."
