"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","",""
"Animal Hlth Hist Restraint","570
001","94","",".",".",".",".",".",".",".","95.7",".",".",".",".","4.3",".",".","."
"Sm Animal Emrgncy&Crit Care I","576
001","38","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Vet Diag&Therapeut Techniq","625
001","85","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Veterinary Nutrition","629
001","94","3.372","34.0","18.1","40.4","3.2","4.3",".",".",".",".",".",".",".",".",".",".","."
"Companion Animal&Equine Med II","633
001","85","3.176","21.2","18.8","44.7","4.7","10.6",".",".",".",".",".",".",".",".",".",".","."
"Swine Medicine","635
001","85","3.688","58.8","22.4","17.6",".","1.2",".",".",".",".",".",".",".",".",".",".","."
"Small Animal Neurology","667
001","17","4.000","70.6",".",".",".",".",".",".","29.4",".",".",".",".",".",".",".","."
"Clin Dermatology Rotation","668
001","22","4.000","40.9",".",".",".",".",".",".","59.1",".",".",".",".",".",".",".","."
"","669
001","22","4.000","13.6",".",".",".",".",".",".","86.4",".",".",".",".",".",".",".","."
"","669
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Small Anml Cardiolgy Rotatn","Course Total","23","4.000","13.0",".",".",".",".",".",".","87.0",".",".",".",".",".",".",".","."
"","670
001","33","4.000","42.4",".",".",".",".",".",".","57.6",".",".",".",".",".",".",".","."
"","670
002","8","4.000","75.0",".",".",".",".",".",".","25.0",".",".",".",".",".",".",".","."
"Sr Rotation:Lrge Animal Med","Course Total","41","4.000","48.8",".",".",".",".",".",".","51.2",".",".",".",".",".",".",".","."
"Sr Rotation:Theriogenology","672
001","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Sr Rotation:Ambulatory Serv","674
001","41","4.000","43.9",".",".",".",".",".",".","56.1",".",".",".",".",".",".",".","."
"","675
001","28","4.000","64.3",".",".",".",".",".",".","35.7",".",".",".",".",".",".",".","."
"","675
002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","675
006","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","675
007","21","4.000","28.6",".",".",".",".",".",".","71.4",".",".",".",".",".",".",".","."
"","675
008","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","675
009","94","",".",".",".",".",".",".",".","92.6",".",".",".",".","7.4",".",".","."
"","675
011","30","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","675
015","96","",".",".",".",".",".",".",".","65.6",".",".",".",".","34.4",".",".","."
"","675
016","7","4.000","42.9",".",".",".",".",".",".","57.1",".",".",".",".",".",".",".","."
"","675
021","85","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","675
023","85","4.000","1.2",".",".",".",".",".",".","98.8",".",".",".",".",".",".",".","."
"Special Topics","Course Total","485","4.000","10.7",".",".",".",".",".",".","81.0",".",".",".",".","8.2",".",".","."
"","678
001","35","4.000","51.4",".",".",".",".",".",".","48.6",".",".",".",".",".",".",".","."
"","678
002","15","4.000","40.0",".",".",".",".",".",".","60.0",".",".",".",".",".",".",".","."
"Small Animal Internal Med","Course Total","50","4.000","48.0",".",".",".",".",".",".","52.0",".",".",".",".",".",".",".","."
"Small Animal Oncology","679
001","10","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"","699
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
025","7","4.000","85.7",".",".",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"","699
027","25","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","699
028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
072","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","42","4.000","35.7",".",".",".",".",".",".","64.3",".",".",".",".",".",".",".","."
