"","","SUBJECT: MUSIC (660)","","","","","","","","","","",""
"","","TERM:","1104","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","404","LEC","001","1","11:00 - 11:50","M","W","F","0469 1221","21","18","0002600540","R SUTTON"
"A1","412","LEC","001","1","09:30 - 10:45","T","R","","0469 1217","","21","0002602103","DAVID CROOK"
"A1","414","LEC","001","1","09:55 - 10:45","M","W","F","0469 2441","","22","0002601554","CHARLES DILL"
"A1","461","LAB","001","1","19:00 - 21:00","T","","","0469 2451","","6","0002600698","JOHN STOWE"
"A1","468","LEC","001","1","09:55 - 10:45","M","W","","0469 2451","","12","0003675184","JULIA FAULKNER"
"A1","468","LEC","001","1","09:55 - 10:45","M","W","","0469 2451","","12","0002600805","MIMMI FULMER"
"A1","497","LAB","002","1","-","","","","","","2","0003041008","WILLIAM FARLOW"
"A1","497","LAB","005","1","11:00 - 11:50","T","R","","0469 1321","","16","0004197306","SCOTT TEEPLE"
"A1","497","LAB","006","2","09:55 - 10:45","M","W","F","0469 2131","","24","0002601043","LAWRENCE EARP"
"A1","497","LAB","006","1","09:55 - 10:45","M","W","F","0469 2411","","24","0002601043","LAWRENCE EARP"
"A1","497","LAB","007","1","14:25 - 15:15","T","","","0469 1321","","27","0002600843","URI VARDI"
"A1","497","LAB","007","2","17:00 - 18:15","","","F","0469 1321","","27","0002600843","URI VARDI"
"A1","499","IND","029","1","-","","","","","","1","0003289524","CHRISTOPHER TAYLOR"
"A1","499","IND","039","1","-","","","","","","1","0002600759","LESLIE BLASIUS"
"A1","499","IND","042","1","-","","","","","","1","0002600698","JOHN STOWE"
"A1","499","IND","043","1","-","","","","","","1","0002600831","MICHAEL LECKRONE"
"A1","499","IND","050","1","-","","","","","","6","0002600891","LESLIE THIMMIG"
"A1","499","IND","051","1","-","","","","","","1","0002600807","BRIAN HYER"
"A1","542","LEC","001","1","09:30 - 11:30","T","","","0015 B162","","4","0003088638","BRUCE GLADSTONE"
"A1","545","LAB","001","1","12:05 - 12:55","T","","","","6","0","0000656576","JANET JENSEN"
"A1","546","LEC","001","1","12:05 - 12:55","T","","","","","1","0000656576","JANET JENSEN"
"A1","553","LEC","001","1","-","","","","","","5","0002600571","BEVERLY TAYLOR"
"A1","556","LAB","001","1","-","","","","0485 0150","11","3","0003041008","WILLIAM FARLOW"
"A1","557","LAB","001","1","13:15 - 15:15","M","W","","0485 0150","7","1","0003041008","WILLIAM FARLOW"
"A1","557","LAB","001","1","13:15 - 15:15","M","W","","0485 0150","7","1","0002600805","MIMMI FULMER"
"A1","560","LAB","001","1","-","","","","","","4","0003289523","JESSICA JOHNSON"
"A1","562","LAB","001","1","20:00 - 22:00","M","W","","0469 1321","7","3","0002600891","LESLIE THIMMIG"
"A1","562","LAB","002","1","18:00 - 20:00","M","R","","0469 1321","14","3","0000673595","JAMES DOHERTY"
"A1","565","LAB","001","1","-","","","","","10","3","0003956598","MARC VALLON"
"A1","565","LAB","002","1","-","","","","","12","5","0000335843","MARC FINK"
"A1","565","LAB","005","1","-","","","","","2","0","0002600891","LESLIE THIMMIG"
"A1","567","LAB","001","1","14:25 - 15:15","M","","","0469 1341","8","0","0002601820","JOHN ALEY"
"A1","567","LAB","002","1","14:25 - 15:15","M","","","0469 1341","","3","0002601792","DOUGLAS HILL"
