"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","14","3.462","28.6","42.9","14.3",".","7.1",".",".",".",".",".",".",".",".","7.1",".","."
"100","002","","15","3.133","6.7","40.0","26.7","26.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","14","3.000",".","42.9","42.9",".","7.1","7.1",".",".",".",".",".",".",".",".",".","."
"100","004","","14","3.143","14.3","28.6","35.7","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","005","","15","2.867",".","20.0","40.0","33.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","006","","13","3.346","15.4","69.2",".",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","007","","15","3.033","6.7","33.3","46.7",".","6.7","6.7",".",".",".",".",".",".",".",".",".","."
"100","008","","12","3.292","8.3","41.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","13","2.962","15.4","30.8","23.1","7.7","15.4","7.7",".",".",".",".",".",".",".",".",".","."
"100","010","","14","3.357","28.6","50.0","7.1","7.1",".","7.1",".",".",".",".",".",".",".",".",".","."
"100","011","","14","3.107","21.4","35.7","28.6",".","7.1",".","7.1",".",".",".",".",".",".",".",".","."
"100","012","","15","3.133","6.7","40.0","46.7",".",".","6.7",".",".",".",".",".",".",".",".",".","."
"100","013","","15","3.233","20.0","26.7","40.0","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","014","","13","3.000",".","30.8","38.5","30.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","14","3.286",".","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","15","3.333","40.0","20.0","20.0","6.7","13.3",".",".",".",".",".",".",".",".",".",".","."
"100","017","","14","3.107","21.4","7.1","42.9","28.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","11","3.091","36.4","9.1","36.4","9.1",".",".","9.1",".",".",".",".",".",".",".",".","."
"100","019","","14","3.286","14.3","35.7","42.9","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","12","3.167",".","75.0","8.3","8.3",".","8.3",".",".",".",".",".",".",".",".",".","."
"100","021","","14","3.107","14.3","28.6","35.7","7.1","14.3",".",".",".",".",".",".",".",".",".",".","."
"100","022","","15","3.233","26.7","33.3","13.3","13.3","13.3",".",".",".",".",".",".",".",".",".",".","."
"100","023","","14","3.607","42.9","35.7","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","13","3.192","23.1","23.1","30.8","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","025","","12","3.458","16.7","66.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","14","2.893","7.1","42.9","28.6","7.1",".","7.1","7.1",".",".",".",".",".",".",".",".","."
"100","027","","14","3.357",".","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","14","3.571","42.9","28.6","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","14","3.179","14.3","21.4","50.0","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","14","3.107","7.1","35.7","28.6","28.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","14","3.214","7.1","35.7","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","14","3.536","35.7","42.9","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","14","3.286","14.3","35.7","42.9","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","14","3.000",".","21.4","57.1","21.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","14","3.107","14.3","42.9","28.6","7.1",".",".","7.1",".",".",".",".",".",".",".",".","."
"100","036","","13","2.538",".",".","30.8","46.2","23.1",".",".",".",".",".",".",".",".",".",".","."
"100","037","","14","3.250","28.6","7.1","57.1",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"100","038","","15","3.100","6.7","40.0","26.7","20.0","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","039","","15","3.100",".","33.3","60.0",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"100","040","","13","3.231",".","69.2","15.4","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","041","","14","2.750","7.1","21.4","28.6","14.3","21.4","7.1",".",".",".",".",".",".",".",".",".","."
"100","042","","15","3.267",".","53.3","46.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","13","2.769","15.4","23.1","15.4","23.1","15.4",".","7.7",".",".",".",".",".",".",".",".","."
"100","044","","14","3.143","14.3","42.9","35.7",".",".",".","7.1",".",".",".",".",".",".",".",".","."
"100","045","","13","3.038","15.4","30.8","23.1","23.1",".","7.7",".",".",".",".",".",".",".",".",".","."
"100","046","","15","3.200","6.7","53.3","20.0","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 177 of 399",""
