"L&S","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","2173","3.181","29.7","22.5","21.0","7.2","11.8","1.9","1.4","3.7","0.1","0.1","",".","0.1","0.1","0.2","0.0","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","627","3.055","23.3","23.3","24.1","8.9","17.1","1.3","1.8","0.2",".",".","",".",".",".",".","0.2","."
"Sophomore","","414","3.084","25.6","21.7","25.1","8.5","14.5","2.9","1.2",".","0.2",".","",".",".",".","0.2",".","."
"Junior","","440","3.183","29.8","25.7","19.3","8.0","9.3","2.0","2.5","2.5","0.2",".","",".",".","0.2","0.2",".","0.2"
"Senior","","492","3.238","32.5","23.0","21.5","6.1","10.0","2.4","0.8","3.5",".","0.2","",".",".",".",".",".","."
"Undergraduates","","1973","3.135","27.5","23.4","22.6","7.9","13.0","2.1","1.6","1.5","0.1","0.1","",".",".","0.1","0.1","0.1","0.1"
"Special","","27","3.632","33.3","18.5","14.8",".",".",".",".","25.9",".",".","",".",".",".","7.4",".","."
"Graduate","","172","3.849","54.1","12.2","4.1",".",".",".",".","25.6","0.6","0.6","",".","1.7","1.2",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","2173","3.181","29.7","22.5","21.0","7.2","11.8","1.9","1.4","3.7","0.1","0.1","",".","0.1","0.1","0.2","0.0","0.0"
