"MATERIALS SCI AND ENGINEERI Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","",""
"803","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"803","013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"803","014","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics-Materials Sci","Course Total","27","4.000","85.2",".",".",".",".",".",".","14.8",".",".",".",".",".",".",".","."
"890","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","025","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","Course Total","16","",".",".",".",".",".",".",".","43.8",".",".",".","56.3",".",".",".","."
"900
Seminar","001","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","4","***","","","","","","","","","","","","","","","",""
"M S & E
636","Dept. Total","529","3.459","45.4","19.1","18.1","5.5","2.3","1.7","0.2","5.1",".",".",".","2.5",".",".",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","",""
"Freshmen","","30","3.531","70.0","6.7","10.0","6.7",".","3.3","3.3",".",".",".",".",".",".",".",".","."
"Sophomore","","93","3.298","41.9","14.0","26.9","10.8","3.2","3.2",".",".",".",".",".",".",".",".",".","."
"Junior","","105","3.446","39.0","28.6","22.9","5.7","2.9","1.0",".",".",".",".",".",".",".",".",".","."
"Senior","","151","3.387","43.0","22.5","21.2","6.0","4.0","2.6",".",".",".",".",".",".",".",".",".","0.7"
"Undergraduates","","379","3.387","43.8","20.8","22.2","7.1","3.2","2.4","0.3",".",".",".",".",".",".",".",".","0.3"
"Graduate","","150","3.717","49.3","14.7","8.0","1.3",".",".",".","18.0",".",".",".","8.7",".",".",".","."
"","Dept. Total","529","3.459","45.4","19.1","18.1","5.5","2.3","1.7","0.2","5.1",".",".",".","2.5",".",".",".","0.2"
