"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL RELATIONS","","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"492","IND REL","","","","","","","","","","","","","","","","","",""
"Tutorial","","798
010
1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Wrkshp Ind Rel Rsch","960
001
5","***","","","","","","","","","",".",".",".",".",".",".","."
"","","990
020
6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","","990
025
1","***","","","","","","","","","",".",".",".",".",".",".","."
"","","990
060
1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Research and Thesis","Course Total
8","",".",".",".",".",".",".",".","87.5",".",".",".",".",".",".","12.5","."
