"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"550
Studies in Criticism","001","27","3.426","29.6","37.0","25.9","3.7","3.7",".",".",".",".",".",".",".",".",".",".","."
"563
Studies in Narrative Lit","002","24","3.413","45.8","8.3","29.2","4.2","8.3",".",".","4.2",".",".",".",".",".",".",".","."
"565
Studies in Poetry","001","24","3.435","33.3","33.3","16.7","8.3","4.2",".",".",".",".",".",".",".",".",".","4.2","."
"591","001","33","3.197","21.2","24.2","36.4","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"591","002","37","3.778","59.5","32.4","5.4",".",".",".",".",".",".",".",".",".","2.7",".",".","."
"591","003","33","3.121","18.2","33.3","24.2","15.2","6.1",".","3.0",".",".",".",".",".",".",".",".","."
"Topic-Ethnic&Multicultr Lit","Course Total","103","3.377","34.0","30.1","21.4","7.8","4.9",".","1.0",".",".",".",".",".","1.0",".",".","."
"595
Asian Amer Women Writers","001","17","3.618","47.1","29.4","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"609
Major American Novelists","001","30","3.317","16.7","43.3","30.0","6.7","3.3",".",".",".",".",".",".",".",".",".",".","."
"618
Lit of the Amer Renaissance","001","30","3.317","20.0","36.7","33.3","6.7","3.3",".",".",".",".",".",".",".",".",".",".","."
"629
American Literary Realism","001","25","3.280","36.0","24.0","24.0","8.0","4.0",".","4.0",".",".",".",".",".",".",".",".","."
"630
Theme in 20th C Amer Lit","001","30","3.214","13.3","40.0","26.7",".","13.3",".",".","6.7",".",".",".",".",".",".",".","."
"681","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","066","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".","16.7",".",".",".","."
"682
Sr Honors Thesis in Major","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"691","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","069","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692
Senior Thesis","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"695
Directed Creative Writing","057","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","052","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","114","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","122","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","Page 202 of 399",""
