"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","101
001","20","2.750","25.0","15.0","15.0","10.0","10.0","5.0","10.0","5.0",".",".",".",".",".","5.0",".","."
"","101
002","23","2.978","30.4","21.7","17.4","8.7","8.7","8.7","4.3",".",".",".",".",".",".",".",".","."
"","003
101","21","3.190","42.9","14.3","14.3","14.3","4.8","9.5",".",".",".",".",".",".",".",".",".","."
"","101
004","23","3.273","21.7","34.8","21.7","8.7","8.7",".",".","4.3",".",".",".",".",".",".",".","."
"","101
005","23","3.524","47.8","4.3","34.8","4.3",".",".",".","8.7",".",".",".",".",".",".",".","."
"","006
101","21","3.553","61.9",".","9.5","14.3","4.8",".",".","9.5",".",".",".",".",".",".",".","."
"","007
101","23","3.522","52.2","21.7","13.0","4.3","8.7",".",".",".",".",".",".",".",".",".",".","."
"","008
101","21","3.619","61.9","9.5","23.8",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","101
009","20","3.650","70.0","5.0","15.0","5.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"","010
101","22","3.273","40.9","18.2","27.3",".","9.1",".","4.5",".",".",".",".",".",".",".",".","."
"","101
011","20","3.000","40.0","15.0","20.0","5.0","5.0","5.0","10.0",".",".",".",".",".",".",".",".","."
"","101
012","21","3.500","52.4","14.3","28.6",".",".","4.8",".",".",".",".",".",".",".",".",".","."
"","101
013","20","3.375","45.0","10.0","25.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"","014
101","23","3.543","52.2","13.0","30.4",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"First Year Spanish","Course Total","301","3.344","45.8","14.3","21.3","6.3","5.6","2.3","2.0","2.0",".",".",".",".",".","0.3",".","."
"","001
102","19","2.974","26.3","5.3","47.4",".","15.8",".","5.3",".",".",".",".",".",".",".",".","."
"","102
002","20","3.500","35.0","30.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
102","22","3.341","27.3","31.8","27.3","9.1","4.5",".",".",".",".",".",".",".",".",".",".","."
"","102
004","18","3.361","27.8","27.8","38.9",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","102
005","20","3.575","50.0","30.0","10.0","5.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"","102
006","19","3.368","31.6","15.8","47.4","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","102
007","24","3.283","20.8","29.2","33.3","8.3","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"","102
008","21","3.381","19.0","42.9","33.3","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"","009
102","22","3.409","40.9","18.2","31.8",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","010
102","22","3.190","40.9","9.1","22.7","9.1","9.1",".","4.5",".",".",".",".",".",".","4.5",".","."
"","011
102","18","2.912","33.3","5.6","16.7","11.1","16.7","11.1",".","5.6",".",".",".",".",".",".",".","."
"","102
012","22","3.432","45.5","18.2","22.7","4.5","9.1",".",".",".",".",".",".",".",".",".",".","."
"","102
013","21","3.548","28.6","52.4","19.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
014","20","2.825","30.0","10.0","20.0","15.0","10.0","10.0","5.0",".",".",".",".",".",".",".",".","."
"","102
015","20","3.075","20.0","25.0","20.0","20.0","15.0",".",".",".",".",".",".",".",".",".",".","."
"","102
016","21","3.500","38.1","23.8","28.6","4.8",".",".",".",".","4.8",".",".",".",".",".",".","."
"","102
017","13","2.962","30.8","23.1","30.8",".",".",".","15.4",".",".",".",".",".",".",".",".","."
"","102
018","19","3.278","36.8","15.8","15.8","15.8","10.5",".",".","5.3",".",".",".",".",".",".",".","."
"","102
019","20","3.875","80.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
020","20","2.789","25.0","10.0","25.0","10.0","10.0","10.0","5.0",".",".",".",".",".",".","5.0",".","."
"First Year Spanish","Course Total","401","3.291","34.4","22.2","26.4","6.2","6.2","1.5","1.5","0.7","0.2",".",".",".",".","0.5",".","."
"","203
001","22","3.295","22.7","31.8","40.9",".",".","4.5",".",".",".",".",".",".",".",".",".","."
"","203
002","23","3.174","13.0","34.8","34.8","8.7","8.7",".",".",".",".",".",".",".",".",".",".","."
"","003
203","24","3.146","25.0","20.8","33.3","8.3","8.3","4.2",".",".",".",".",".",".",".",".",".","."
"","004
203","24","3.188","4.2","41.7","45.8","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","203
005","23","2.935","13.0","34.8","30.4","4.3","4.3","8.7","4.3",".",".",".",".",".",".",".",".","."
"","006
203","24","3.417","33.3","45.8","8.3","4.2","4.2","4.2",".",".",".",".",".",".",".",".",".","."
"","203
007","22","3.068","13.6","22.7","50.0",".","9.1","4.5",".",".",".",".",".",".",".",".",".","."
"","008
203","23","3.413","43.5","21.7","21.7","8.7",".","4.3",".",".",".",".",".",".",".",".",".","."
"","203
009","20","3.000","5.0","20.0","60.0",".","15.0",".",".",".",".",".",".",".",".",".",".","."
"","203
010","20","3.000","25.0","10.0","40.0","10.0","10.0",".","5.0",".",".",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","Page 304 of 399",""
